School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Nashoba - Luther Burbank Middle School,07250305,,,,,,,   9.2,   7.5,,,,,   8.3
Nashoba - Mary Rowlandson Elementary,07250010,  11.4,  14.3,   2.4,   9.3,  10.1,,,,,,,,   9.1
Nashoba - Nashoba Regional,07250505,,,,,,,,,,   2.5,   4.5,   2.1,   3.2
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,,,,,,,,,,   4.4,   2.7,   0.6,   2.6
Natick - Bennett-Hemenway,01980005,   9.0,   3.8,   8.1,   0.8,,,,,,,,,   5.3
Natick - Brown,01980010,   6.8,   3.1,   8.3,   6.6,,,,,,,,,   6.2
Natick - J F Kennedy Middle School,01980305,,,,,,   4.7,   4.7,   1.8,,,,,   3.9
Natick - Johnson,01980031,  12.2,  12.5,   7.3,   4.5,,,,,,,,,   9.0
Natick - Lilja Elementary,01980035,  20.5,   7.9,   7.6,  11.4,,,,,,,,,  11.8
Natick - Memorial,01980043,   1.2,   0.0,   3.9,   1.2,,,,,,,,,   1.5
Natick - Natick High,01980505,,,,,,,,,,   4.3,   1.8,   0.2,   2.1
Natick - Wilson Middle,01980310,,,,,,   7.9,   3.9,   3.4,,,,,   5.0
Nauset - Nauset Regional High,06600505,,,,,,,,,,   5.0,   3.2,   2.6,   3.5
Nauset - Nauset Regional Middle,06600305,,,,,,,   4.4,   3.9,,,,,   4.1
Needham - Broadmeadow,01990005,  16.9,   5.0,   7.1,   8.3,   6.1,,,,,,,,   8.3
Needham - High Rock School,01990410,,,,,,,,,,,,,
Needham - John Eliot,01990020,   4.7,   4.4,   7.8,   4.8,   4.3,,,,,,,,   5.3
Needham - Needham High,01990505,,,,,,,,,,   3.4,   2.9,   1.2,   2.5
Needham - Newman Elementary,01990050,   5.1,   7.8,   5.1,   7.1,  10.3,,,,,,,,   7.0
Needham - Pollard Middle,01990405,,,,,,,,   5.4,,,,,   5.4
Needham - Sunita L. Williams Elementary,01990035,   6.0,  11.3,   6.5,   5.3,   5.5,,,,,,,,   6.8
Needham - William Mitchell,01990040,  10.4,   9.8,   6.9,   7.9,   6.4,,,,,,,,   8.2
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,   7.7,   0.0,   0.0,  11.4,  18.2,   9.0,  22.4,   7.2,  27.1,  11.4,   3.3,   0.0,  10.7
New Bedford - Abraham Lincoln,02010095,  10.1,   7.3,  10.2,  16.7,  21.1,,,,,,,,  13.2
New Bedford - Alfred J Gomes,02010063,  13.1,  15.2,   4.9,   5.3,  13.5,,,,,,,,  10.5
New Bedford - Betsey B Winslow,02010140,  25.6,  25.0,  31.0,  19.6,  35.9,,,,,,,,  26.9
New Bedford - Carlos Pacheco,02010105,  12.0,  20.0,  23.1,   7.9,  15.6,,,,,,,,  15.4
New Bedford - Casimir Pulaski,02010123,  11.2,   9.9,   4.3,   8.3,  17.2,,,,,,,,  10.3
New Bedford - Charles S Ashley,02010010,  38.5,  27.5,  35.1,  40.8,  34.6,,,,,,,,  35.1
New Bedford - Elizabeth Carter Brooks,02010015,  30.0,   7.5,  32.0,  33.9,  33.3,,,,,,,,  27.1
New Bedford - Ellen R Hathaway,02010075,  10.3,  16.7,  19.0,  14.0,  25.0,,,,,,,,  17.3
New Bedford - Elwyn G Campbell,02010020,  21.6,   7.1,  14.7,   5.0,  22.6,,,,,,,,  14.1
New Bedford - Hayden/McFadden,02010078,   8.8,  14.7,  12.8,  14.9,  18.0,,,,,,,,  14.1
New Bedford - Irwin M. Jacobs Elementary School,02010070,  27.9,   8.2,  20.9,  19.0,  22.4,,,,,,,,  20.3
New Bedford - James B Congdon,02010040,  20.5,  10.9,  10.4,  15.4,  16.7,,,,,,,,  14.6
New Bedford - Jireh Swift,02010130,  14.3,  11.1,  23.8,  11.1,  17.6,,,,,,,,  15.6
New Bedford - John Avery Parker,02010115,  24.1,  11.6,   7.7,  13.5,  19.4,,,,,,,,  15.2
New Bedford - John B Devalles,02010050,  12.1,  12.5,  15.9,  20.3,  11.1,,,,,,,,  14.4
New Bedford - Keith Middle School,02010405,,,,,,,   5.2,   6.1,,,,,   5.7
New Bedford - New Bedford High,02010505,,,,,,,,,,   3.6,   3.3,   5.7,   4.1
New Bedford - Normandin Middle School,02010410,,,,,,,   5.5,   5.9,,,,,   5.7
New Bedford - Renaissance Community Innovation School,02010124,  18.2,  22.2,  21.7,   0.0,  21.2,,,,,,,,  16.2
New Bedford - Roosevelt Middle School,02010415,,,,,,,   4.9,   3.4,,,,,   4.1
New Bedford - Sgt Wm H Carney Academy,02010045,  16.2,  31.9,  12.2,   6.7,  16.1,,,,,,,,  17.0
New Bedford - Thomas R Rodman,02010125,  25.0,  30.0,  25.0,  30.4,  23.8,,,,,,,,  27.2
New Bedford - Trinity Day Academy,02010510,,,,,   0.0,   0.0,   8.3,   0.0,   0.0,  18.8,   0.0,  18.2,   6.6
New Bedford - Whaling City Junior/Senior High School,02010515,,,,,,,,  25.0,   0.0,   7.9,  15.2,  17.6,  11.8
New Bedford - William H Taylor,02010135,  19.1,  29.3,  10.0,  28.6,  23.7,,,,,,,,  22.7
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,,,,,,,   4.3,   1.7,  21.4,  16.0,   1.9,   2.4,   7.8
New Salem-Wendell - Swift River,07280015,   5.0,   4.3,   6.7,   0.0,   0.0,   6.7,,,,,,,   3.7
Newburyport - Edward G. Molin Elementary School,02040030,,,,,   6.1,,,,,,,,   6.1
Newburyport - Francis T Bresnahan Elementary,02040005,  17.8,   7.0,   9.3,,,,,,,,,,  11.6
Newburyport - Newburyport High,02040505,,,,,,,,,,   2.8,   2.2,   1.0,   2.0
Newburyport - Rupert A Nock Middle,02040305,,,,,,,   4.2,   3.5,,,,,   3.8
Newton - A E Angier,02070005,  10.9,  14.9,  15.3,   7.9,   9.8,,,,,,,,  11.6
Newton - Bigelow Middle,02070305,,,,,,,   5.5,   4.0,,,,,   4.7
Newton - Bowen,02070015,  12.5,  12.7,   9.1,   9.5,   3.3,,,,,,,,   9.4
Newton - C C Burr,02070020,   9.7,   6.7,  12.3,  11.4,   8.9,,,,,,,,   9.8
Newton - Cabot,02070025,  11.9,  11.9,  10.9,  11.5,   4.2,,,,,,,,  10.0
Newton - Charles E Brown Middle,02070310,,,,,,,   6.8,   5.4,,,,,   6.1
Newton - Countryside,02070040,  14.0,   6.2,  11.9,   4.3,   9.1,,,,,,,,   8.9
Newton - F A Day Middle,02070315,,,,,,,   7.4,   6.4,,,,,   6.9
Newton - Franklin,02070055,  11.9,   3.3,   3.0,   7.1,   8.6,,,,,,,,   6.8
Newton - Horace Mann,02070075,   1.7,  11.1,   5.0,   4.3,   2.7,,,,,,,,   4.9
Newton - John Ward,02070120,  14.7,   7.5,  14.3,  12.8,  16.3,,,,,,,,  13.2
Newton - Lincoln-Eliot,02070070,  10.7,  10.0,  12.9,   6.9,   3.9,,,,,,,,   9.2
Newton - Mason-Rice,02070080,  17.2,  18.0,  14.5,  14.5,  12.1,,,,,,,,  14.9
Newton - Memorial Spaulding,02070105,  13.0,  16.1,   7.3,   4.9,  13.3,,,,,,,,  10.5
Newton - Newton Early Childhood Program,02070108,,,,,,,,,,,,,
Newton - Newton North High,02070505,,,,,,,,,,   5.0,   2.4,   1.4,   2.9
Newton - Newton South High,02070510,,,,,,,,,,   5.2,   4.6,   3.6,   4.5
Newton - Oak Hill Middle,02070320,,,,,,,   7.8,   6.0,,,,,   7.0
Newton - Peirce,02070100,  23.3,   6.3,  20.4,   7.0,   9.1,,,,,,,,  13.2
Newton - Underwood,02070115,  20.9,  14.3,  11.4,  15.2,   9.5,,,,,,,,  14.4
Newton - Williams,02070125,  10.3,   9.8,   8.2,   7.5,   6.9,,,,,,,,   8.4
Newton - Zervas,02070130,  13.4,  15.4,   7.8,   5.9,   8.2,,,,,,,,  10.3
Norfolk - Freeman-Kennedy School,02080005,,,,   0.8,   5.9,   4.3,,,,,,,   3.7
Norfolk - H Olive Day,02080015,   3.8,   4.6,,,,,,,,,,,   4.2
Norfolk County Agricultural - Norfolk County Agricultural,09150705,,,,,,,,,,   4.2,   0.0,   2.3,   2.1
North Adams - Brayton,02090035,  16.7,  11.1,   9.4,   3.1,   3.2,  19.4,,,,,,,  10.5
North Adams - Colegrove Park Elementary,02090008,  13.0,  12.9,   8.3,  11.4,   7.9,  16.1,,,,,,,  11.5
North Adams - Drury High,02090505,,,,,,,,   5.6,  38.1,   7.6,   4.5,   5.6,  14.1
North Adams - Greylock,02090015,  20.0,  12.9,  16.7,  11.5,  10.3,   8.7,,,,,,,  14.0
North Andover - Anne Bradstreet Early Childhood Center,02110005,,,,,,,,,,,,,
North Andover - Annie L Sargent School,02110018,,   3.2,   4.4,   1.2,   4.4,,,,,,,,   3.3
North Andover - Atkinson,02110001,,  13.6,  10.8,   7.6,   4.5,,,,,,,,   9.1
North Andover - Franklin,02110010,,   3.1,   4.1,   0.0,   1.4,,,,,,,,   2.1
North Andover - Kittredge,02110015,,   8.9,   0.0,   4.3,   2.3,,,,,,,,   3.8
North Andover - North Andover High,02110505,,,,,,,,,,   5.0,   2.2,   0.8,   2.6
North Andover - North Andover Middle,02110305,,,,,,,   3.4,   3.9,,,,,   3.7
North Andover - Thomson,02110020,,   6.3,   6.3,   3.4,   7.0,,,,,,,,   5.8
North Attleborough - Amvet Boulevard,02120007,   5.8,   9.7,   4.3,   9.4,   4.4,,,,,,,,   6.6
North Attleborough - Community,02120030,  27.5,  23.8,  14.6,   7.7,  30.6,,,,,,,,  22.4
North Attleborough - Falls,02120010,  28.6,  25.6,  25.0,  28.2,  17.3,,,,,,,,  24.3
North Attleborough - Joseph W Martin Jr Elementary,02120013,  11.7,   5.9,  18.4,  11.8,   3.1,,,,,,,,  10.1
North Attleborough - North Attleboro High,02120505,,,,,,,,,,   3.0,   3.7,   0.4,   2.4
North Attleborough - North Attleborough Early Learning Center,02120020,,,,,,,,,,,,,
North Attleborough - North Attleborough Middle,02120305,,,,,,,   5.0,   4.5,,,,,   4.7
North Attleborough - Roosevelt Avenue,02120015,  53.7,  24.4,  25.6,  27.3,  25.5,,,,,,,,  32.4
North Brookfield - North Brookfield Elementary,02150015,  14.6,  28.2,  15.4,  12.2,   8.8,   2.8,,,,,,,  13.9
North Brookfield - North Brookfield High,02150505,,,,,,,,   5.0,  21.7,  25.8,   6.1,   7.7,  14.2
North Middlesex - Ashby Elementary,07350010,  48.6,  40.7,  32.4,  30.6,,,,,,,,,  37.8
North Middlesex - Hawthorne Brook,07350030,,,,,,  11.5,   4.4,   6.5,,,,,   7.3
North Middlesex - Nissitissit Middle School,07350310,,,,,,   5.6,   8.0,   4.6,,,,,   6.0
North Middlesex - North Middlesex Regional,07350505,,,,,,,,,,   3.5,   3.8,   2.4,   3.2
North Middlesex - Spaulding Memorial,07350005,  14.1,  19.1,  21.1,  12.1,,,,,,,,,  16.6
North Middlesex - Squannacook Early Childhood Center,07350002,,,,,,,,,,,,,   0.0
North Middlesex - Varnum Brook,07350035,  21.8,  11.9,  17.3,  22.2,,,,,,,,,  18.2
North Reading - E Ethel Little School,02170003,   6.5,   7.4,   0.0,   4.7,   0.0,,,,,,,,   3.4
North Reading - J Turner Hood,02170010,   5.6,   3.8,   5.9,   3.5,   5.7,,,,,,,,   4.9
North Reading - L D Batchelder,02170005,   5.0,   4.3,   4.1,   0.0,   3.7,,,,,,,,   3.5
North Reading - North Reading High,02170505,,,,,,,,,,   1.1,   4.1,   1.1,   2.0
North Reading - North Reading Middle,02170305,,,,,,,   4.1,   1.6,,,,,   2.9
Northampton - Bridge Street,02100005,  22.5,  25.6,   5.9,   7.3,   9.7,,,,,,,,  14.1
Northampton - Jackson Street,02100020,   7.8,   5.1,   8.8,   5.8,   3.4,,,,,,,,   6.1
Northampton - John F Kennedy Middle School,02100410,,,,,,,   7.2,   4.2,,,,,   5.7
Northampton - Leeds,02100025,   8.0,   1.8,  10.6,   2.4,  12.8,,,,,,,,   6.9
Northampton - Northampton High,02100505,,,,,,,,,,   4.9,   4.2,   0.5,   3.3
Northampton - R. K. Finn Ryan Road,02100029,   7.3,   5.0,  13.0,   9.1,   3.1,,,,,,,,   7.9
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,,,,,,,,,,   2.8,   1.7,   1.6,   2.1
Northboro-Southboro - Algonquin Regional High,07300505,,,,,,,,,,   2.5,   7.1,   1.3,   3.5
Northborough - Fannie E Proctor,02130015,  16.1,  12.2,  10.0,  10.3,   7.1,,,,,,,,  11.5
Northborough - Lincoln Street,02130003,   7.9,   2.4,   0.0,   2.3,   2.2,,,,,,,,   2.7
Northborough - Marguerite E Peaslee,02130014,   2.6,   0.0,   5.9,   3.8,   3.2,,,,,,,,   3.1
Northborough - Marion E Zeh,02130020,  12.2,  10.3,   5.3,   9.3,   4.5,,,,,,,,   8.3
Northborough - Robert E. Melican Middle School,02130305,,,,,,,   5.0,   4.3,,,,,   4.6
Northbridge - Northbridge Elementary,02140005,   9.6,,,,,,,,,,,,   9.6
Northbridge - Northbridge High,02140505,,,,,,,,,,   7.3,   5.4,   4.2,   5.7
Northbridge - Northbridge Middle,02140305,,,,,,   2.3,   4.2,   6.6,,,,,   4.3
Northbridge - W Edward Balmer,02140001,,,  11.3,   8.8,,,,,,,,,  10.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,,,,,,,,,,   6.0,   2.4,   1.0,   3.2
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,,,,,,,,,,   1.4,   6.2,   0.0,   2.6
Norton - Henri A. Yelle,02180060,,,,,   0.6,,,,,,,,   0.6
Norton - J C Solmonese,02180015,   6.0,   5.6,   2.9,,,,,,,,,,   4.7
Norton - L G Nourse Elementary,02180010,   3.1,   3.3,   4.1,,,,,,,,,,   3.5
Norton - Norton High,02180505,,,,,,,,,,   2.3,   1.2,   1.2,   1.6
Norton - Norton Middle,02180305,,,,,,,   3.9,   2.0,,,,,   3.0
Norwell - Grace Farrar Cole,02190005,  12.0,  11.7,  12.8,   4.2,  15.9,,,,,,,,  11.6
Norwell - Norwell High,02190505,,,,,,,,,,   3.8,   3.1,   0.0,   2.3
Norwell - Norwell Middle School,02190405,,,,,,,   4.2,   4.9,,,,,   4.6
Norwell - William G Vinal,02190020,   2.3,   5.3,   3.5,   2.4,   4.5,,,,,,,,   3.6
Norwood - Balch,02200005,,  14.1,  10.1,   8.7,   6.0,,,,,,,,   9.9
Norwood - Charles J Prescott,02200025,,   8.0,  14.3,  10.0,  15.2,,,,,,,,  12.0
Norwood - Cornelius M Callahan,02200010,,  12.3,   6.8,   6.4,  17.1,,,,,,,,  10.6
Norwood - Dr. Philip O. Coakley Middle School,02200305,,,,,,,   5.9,   9.5,,,,,   7.9
Norwood - F A Cleveland,02200015,,  12.5,   3.4,   4.8,   6.0,,,,,,,,   6.7
Norwood - George F. Willett,02200075,,,,,,,,,,,,,
Norwood - John P Oldham,02200020,,   9.4,  14.0,  15.6,   7.0,,,,,,,,  11.3
Norwood - Norwood High,02200505,,,,,,,,,,   4.2,   3.5,   1.3,   3.1
Oak Bluffs - Oak Bluffs Elementary,02210005,   5.6,  12.5,  13.3,   8.3,   7.3,   6.0,   7.7,   2.0,,,,,   7.6
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,,,,,,,,,,   0.7,   0.0,   0.8,   0.5
Old Rochester - Old Rochester Regional High,07400505,,,,,,,,,,   3.5,   3.5,   0.0,   2.3
Old Rochester - Old Rochester Regional Jr High,07400405,,,,,,,,   2.8,,,,,   2.8
Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,   2.5,   0.0,   0.0,   0.0,   7.5,   2.5,,,,,,,   2.1
Orange - Dexter Park,02230010,,,,   9.9,  11.1,   3.3,,,,,,,   8.3
Orange - Fisher Hill,02230015,  12.7,   2.9,,,,,,,,,,,   7.9
Orleans - Orleans Elementary,02240005,  21.7,  18.2,  14.3,  10.5,   5.3,,,,,,,,  13.2
Oxford - Alfred M Chaffee,02260010,  11.7,,,,,,,,,,,,  11.7
Oxford - Clara Barton,02260005,,,   9.4,   8.5,,,,,,,,,   8.9
Oxford - Oxford High,02260505,,,,,,,,,  29.1,   9.1,   5.4,   1.1,  13.1
Oxford - Oxford Middle,02260405,,,,,,   3.3,  10.0,,,,,,   6.7
Palmer - Old Mill Pond,02270008,  11.0,   6.9,   5.6,   6.3,   5.9,,,,,,,,   7.0
Palmer - Palmer High,02270505,,,,,,,   7.1,   4.2,  47.9,  10.1,   5.1,   1.3,  14.4
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,,,,,,,,,,   6.3,   1.3,   1.4,   3.1
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,,,,,,,,,,   8.1,  12.7,  10.5,  10.3
Peabody - Captain Samuel Brown,02290005,   4.7,   8.8,  10.0,  15.4,   6.8,,,,,,,,   9.2
Peabody - Center,02290015,  15.6,  10.0,  13.8,   9.8,   6.5,,,,,,,,  11.6
Peabody - J Henry Higgins Middle,02290305,,,,,,,   3.8,   5.4,,,,,   4.6
Peabody - John E Burke,02290007,   8.6,   6.8,   3.3,   8.1,  10.7,,,,,,,,   7.9
Peabody - John E. McCarthy,02290016,  11.6,  21.3,  17.1,  14.7,   2.7,,,,,,,,  13.9
Peabody - Peabody Veterans Memorial High,02290510,,,,,,,,,,   3.6,   2.3,   0.8,   2.3
Peabody - South Memorial,02290035,  18.6,   7.0,   9.6,   2.7,   7.4,,,,,,,,   9.1
Peabody - Thomas Carroll,02290010,  11.3,   4.7,  10.2,  10.6,   9.9,,,,,,,,   9.2
Peabody - West Memorial,02290045,   0.0,   7.0,   9.1,   9.5,  10.0,,,,,,,,   7.2
Peabody - William A Welch Sr,02290027,  17.1,  15.3,  11.9,  13.3,  10.2,,,,,,,,  13.7
Pelham - Pelham Elementary,02300005,  41.7,  20.0,  13.3,  10.0,  17.6,  17.6,,,,,,,  18.8
Pembroke - Bryantville Elementary,02310003,  13.4,  10.4,   6.0,   7.8,   5.7,   1.4,,,,,,,   7.4
Pembroke - Hobomock Elementary,02310010,   3.9,   7.4,   3.3,   1.9,   5.6,   0.0,,,,,,,   3.8
Pembroke - North Pembroke Elementary,02310015,   7.3,  11.4,   3.1,   6.2,   2.9,   1.2,,,,,,,   5.1
Pembroke - Pembroke Community Middle School,02310305,,,,,,,,   1.8,,,,,   1.8
Pembroke - Pembroke High School,02310505,,,,,,,,,,   2.9,   3.4,   1.4,   2.6
Pentucket - Dr Frederick N Sweetsir,07450020,   7.7,   9.1,,,,,,,,,,,   8.4
Pentucket - Dr John C Page School,07450015,  15.6,   7.5,  12.2,  10.9,  10.5,   3.5,,,,,,,   9.7
Pentucket - Elmer S Bagnall,07450005,  16.9,   5.2,   6.2,  12.1,   7.4,   4.1,,,,,,,   8.5
Pentucket - Helen R Donaghue School,07450010,,,,   6.3,   9.9,   6.0,,,,,,,   7.6
Pentucket - Pentucket Regional Middle,07450405,,,,,,,,   4.9,,,,,   4.9
Pentucket - Pentucket Regional Sr High,07450505,,,,,,,,,,   3.1,   3.3,   3.6,   3.3
Petersham - Petersham Center,02340005,  14.3,   4.5,   0.0,  10.0,  16.7,   5.0,,,,,,,   9.2
Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,,,,,,,,,,   2.5,   0.0,,   2.2
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,,,,,,,,,,   6.3,   0.0,  10.3,   6.3
Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,,,,,,,,,,   4.0,   0.0,   0.0,   3.2
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,   1.8,   0.0,   1.6,   0.0,   4.6,   3.1,   4.7,   3.4,  13.6,   5.0,   6.8,   1.9,   3.8
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,,,,,,,,   1.5,  22.2,   6.2,   1.6,   3.6,   7.1
Pioneer Valley - Bernardston Elementary,07500006,  15.8,  14.3,   3.7,   8.7,   4.5,   3.4,,,,,,,   7.8
Pioneer Valley - Northfield Elementary,07500008,  22.2,  12.5,  26.1,   4.5,  16.7,  16.7,,,,,,,  16.3
Pioneer Valley - Pioneer Valley Regional,07500505,,,,,,,,   3.3,  43.1,  13.5,   4.0,   7.5,  16.5
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,   4.5,   4.4,   6.8,  20.5,   2.3,   4.3,  20.3,   0.0,  27.5,   8.0,   2.4,   0.0,   8.9
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,,,,,,,,   6.9,  20.6,  13.4,  12.7,   6.6,  12.1
Pittsfield - Allendale,02360010,  14.0,  11.3,   8.6,  13.6,  21.3,,,,,,,,  13.5
Pittsfield - Crosby,02360065,  30.4,  20.5,   9.5,  22.8,  17.0,,,,,,,,  19.5
Pittsfield - Crosby Educational Academy,02360030,,,,,,,,,,,,,
Pittsfield - Eagle Education Academy,02360525,,,,,,,,,,,,,
Pittsfield - Egremont,02360035,  10.7,   6.2,   6.6,   5.5,   4.3,,,,,,,,   6.7
Pittsfield - John T Reid Middle,02360305,,,,,,,  10.1,   8.8,,,,,   9.4
Pittsfield - Morningside Community School,02360055,  11.3,  20.0,   7.7,   9.8,   8.1,,,,,,,,  11.3
Pittsfield - Pittsfield High,02360505,,,,,,,,,,   7.8,   5.9,   6.6,   6.7
Pittsfield - Robert T. Capeless Elementary School,02360045,   7.1,   3.8,   0.0,   9.4,   8.0,,,,,,,,   5.6
Pittsfield - Silvio O Conte Community,02360105,   6.4,  13.0,  12.1,   5.5,   8.1,,,,,,,,   9.3
Pittsfield - Stearns,02360090,  16.7,   3.3,   3.8,   5.4,   7.9,,,,,,,,   7.0
Pittsfield - Taconic High,02360510,,,,,,,,,,   2.7,   5.5,   2.0,   3.4
Pittsfield - Theodore Herberg Middle,02360310,,,,,,,   6.3,   8.1,,,,,   7.3
Pittsfield - Williams,02360100,  13.6,   5.4,   2.4,   4.2,   6.0,,,,,,,,   6.4
Plainville - Anna Ware Jackson,02380010,   6.7,  10.2,   9.8,,,,,,,,,,   8.9
Plainville - Beatrice H Wood Elementary,02380005,,,,,   4.5,   6.7,,,,,,,   5.6
Plymouth - Cold Spring,02390005,   3.0,  10.8,   5.3,  17.9,  24.1,,,,,,,,  11.9
Plymouth - Federal Furnace School,02390011,   5.4,   3.6,   6.3,   3.1,  10.0,,,,,,,,   5.6
Plymouth - Hedge,02390010,  21.7,  18.4,   9.1,   4.0,  14.7,,,,,,,,  13.7
Plymouth - Indian Brook,02390012,   7.1,   8.4,   9.5,   9.3,   8.3,,,,,,,,   8.5
Plymouth - Manomet Elementary,02390015,   7.1,   2.3,  11.9,   9.4,  17.9,,,,,,,,   9.4
Plymouth - Nathaniel Morton Elementary,02390030,  22.4,  16.5,   9.9,   7.4,  22.5,,,,,,,,  16.0
Plymouth - Plymouth Commun Intermediate,02390405,,,,,,,   5.3,   3.0,,,,,   4.1
Plymouth - Plymouth Early Childhood Center,02390003,,,,,,,,,,,,,
Plymouth - Plymouth North High,02390505,,,,,,,,,,   4.9,   3.2,   2.7,   3.6
Plymouth - Plymouth South High,02390515,,,,,,,,,,   1.6,   2.7,   0.4,   1.5
Plymouth - Plymouth South Middle,02390305,,,,,,,   5.2,   3.8,,,,,   4.4
Plymouth - South Elementary,02390046,   5.3,   6.9,   5.0,   1.8,  14.4,,,,,,,,   6.8
Plymouth - West Elementary,02390047,  10.3,  10.9,  12.3,  18.3,  15.9,,,,,,,,  13.9
Plympton - Dennett Elementary,02400010,  10.3,  13.8,  12.1,   0.0,   2.6,   9.5,,,,,,,   8.1
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,   6.2,   4.9,   6.7,   5.5,   5.7,  11.2,   5.3,   8.5,  15.2,   5.4,   6.9,   1.4,   7.0
Provincetown - Provincetown Schools,02420020,  22.2,   0.0,  10.0,  18.2,  18.8,   0.0,  11.8,   9.1,,,,,  11.3
Quabbin - Hardwick Elementary,07530005,   8.6,   0.0,   7.1,   5.3,   7.7,,,,,,,,   6.1
Quabbin - Hubbardston Center,07530010,   8.7,  17.9,  10.2,   9.3,   8.3,,,,,,,,  10.8
Quabbin - New Braintree Grade,07530020,  23.1,,,,,,,,,,,,  23.1
Quabbin - Oakham Center,07530025,,,   5.1,  16.7,  13.0,,,,,,,,  10.5
Quabbin - Quabbin Regional High School,07530505,,,,,,,,,,   8.0,   4.9,   1.9,   4.9
Quabbin - Quabbin Regional Middle School,07530405,,,,,,,,   6.3,,,,,   6.3
Quabbin - Ruggles Lane,07530030,  17.1,  19.6,  12.0,   9.3,   9.1,,,,,,,,  13.8
Quaboag Regional - Quaboag Regional High,07780505,,,,,,,,,,   4.8,   3.8,   0.0,   2.9
Quaboag Regional - Quaboag Regional Middle Innovation School,07780305,,,,,,,,   6.0,,,,,   6.0
Quaboag Regional - Warren Elementary,07780005,  10.9,  23.1,  10.5,  13.0,   3.4,   9.2,,,,,,,  11.3
Quaboag Regional - West Brookfield Elementary,07780010,   9.4,  24.3,   8.8,   5.7,  11.1,   2.3,,,,,,,  10.1
Quincy - Amelio Della Chiesa Early Childhood Center,02430005,,,,,,,,,,,,,
Quincy - Atherton Hough,02430040,  14.6,  12.5,   0.0,   8.0,   6.1,,,,,,,,   8.5
Quincy - Atlantic Middle,02430305,,,,,,,   5.4,   3.1,,,,,   4.2
Quincy - Beechwood Knoll Elementary,02430020,   3.7,   5.2,   4.5,   9.1,   3.3,,,,,,,,   5.3
Quincy - Broad Meadows Middle,02430310,,,,,,,   3.7,   5.0,,,,,   4.4
Quincy - Central Middle,02430315,,,,,,,   3.2,   2.0,,,,,   2.6
Quincy - Charles A Bernazzani Elementary,02430025,   9.8,   6.5,   3.4,   7.8,   1.8,,,,,,,,   5.9
Quincy - Clifford H Marshall Elementary,02430055,   9.7,   9.9,   6.3,   3.8,,,,,,,,,   7.6
Quincy - Francis W Parker,02430075,   7.9,   7.4,   7.8,   5.9,   4.2,,,,,,,,   6.6
Quincy - Lincoln-Hancock Community School,02430035,  17.1,  11.9,   7.5,   8.0,,,,,,,,,  11.5
Quincy - Merrymount,02430060,  12.5,   4.4,   8.3,   8.3,   1.6,,,,,,,,   6.8
Quincy - Montclair,02430065,  11.4,   4.9,   4.1,   4.3,   2.5,,,,,,,,   5.4
Quincy - North Quincy High,02430510,,,,,,,,,,   3.9,   0.9,   0.6,   1.8
Quincy - Point Webster Middle,02430325,,,,,,  15.3,   8.9,   2.4,,,,,   9.4
Quincy - Quincy High,02430505,,,,,,,,,,   6.0,   3.1,   1.5,   3.5
Quincy - Snug Harbor Community School,02430090,   1.9,   6.3,   1.8,   8.2,   1.9,,,,,,,,   3.9
Quincy - South West Middle School,02430320,,,,,,  16.7,   7.9,   2.4,,,,,   9.2
Quincy - Squantum,02430095,  15.7,  10.6,   6.5,   6.0,   2.3,,,,,,,,   8.7
Quincy - Wollaston School,02430110,  10.7,   1.8,   8.2,   7.4,   5.0,,,,,,,,   6.6
Ralph C Mahar - Ralph C Mahar Regional,07550505,,,,,,,,   3.1,  38.9,   9.1,   3.4,   5.2,  12.0
Randolph - Elizabeth G Lyons Elementary,02440020,   8.3,   2.2,   4.9,   5.6,   8.3,,,,,,,,   5.8
Randolph - J F Kennedy Elementary,02440018,   5.6,   6.9,   7.5,   9.1,  13.0,,,,,,,,   8.2
