School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Natick - Johnson,01980031,   6.7,   7.3,   6.3,   2.2,,,,,,,,,   5.7
Natick - Lilja Elementary,01980035,   5.7,   9.1,   7.2,   4.4,,,,,,,,,   6.6
Natick - Memorial,01980043,   2.4,   3.8,   8.0,   1.4,,,,,,,,,   4.0
Natick - Natick High,01980505,,,,,,,,,,   2.6,   2.2,   0.7,   1.8
Natick - Wilson Middle,01980310,,,,,,   4.2,   2.5,   3.4,,,,,   3.4
Nauset - Nauset Regional High,06600505,,,,,,,,,,   4.5,   3.3,   2.6,   3.4
Nauset - Nauset Regional Middle,06600305,,,,,,,   1.0,   5.7,,,,,   3.4
Needham - Broadmeadow,01990005,   0.0,   3.6,   6.3,   2.1,   0.0,,,,,,,,   2.4
Needham - High Rock School,01990410,,,,,,,,,,,,,
Needham - John Eliot,01990020,   1.7,   1.5,   3.4,   4.5,   2.9,,,,,,,,   2.8
Needham - Needham High,01990505,,,,,,,,,,   1.8,   2.8,   0.8,   1.8
Needham - Newman Elementary,01990050,   9.8,   6.7,   7.0,  13.2,   2.1,,,,,,,,   7.9
Needham - Pollard Middle,01990405,,,,,,,,   4.3,,,,,   4.3
Needham - Sunita L. Williams Elementary,01990035,   5.5,   2.2,   5.5,   4.4,   7.7,,,,,,,,   5.0
Needham - William Mitchell,01990040,   3.9,   4.3,   2.3,   3.2,   4.7,,,,,,,,   3.6
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,   0.0,  20.5,  10.0,  15.9,  14.6,   8.8,  25.8,   9.7,  39.3,  16.4,  11.5,,  16.2
New Bedford - Abraham Lincoln,02010095,  12.5,  13.1,  10.8,   5.9,  16.8,,,,,,,,  11.8
New Bedford - Alfred J Gomes,02010063,  14.9,  18.3,  12.5,  13.2,  10.1,,,,,,,,  13.8
New Bedford - Betsey B Winslow,02010140,  13.6,  17.5,  10.2,  21.7,  15.0,,,,,,,,  15.5
New Bedford - Carlos Pacheco,02010105,  17.6,  20.8,   9.3,   7.4,  25.8,,,,,,,,  16.4
New Bedford - Casimir Pulaski,02010123,  12.3,  13.4,  12.7,   8.1,  12.4,,,,,,,,  11.8
New Bedford - Charles S Ashley,02010010,   8.5,  15.4,   7.1,   9.4,  19.6,,,,,,,,  12.1
New Bedford - Elizabeth Carter Brooks,02010015,  20.7,   4.5,   5.5,  10.3,  14.0,,,,,,,,  11.3
New Bedford - Ellen R Hathaway,02010075,  18.6,  14.6,  19.5,  12.8,  20.0,,,,,,,,  17.1
New Bedford - Elwyn G Campbell,02010020,  13.8,  13.2,   5.4,   6.7,  10.8,,,,,,,,   9.9
New Bedford - Hayden/McFadden,02010078,  22.6,  15.8,  18.3,  13.6,  21.1,,,,,,,,  18.2
New Bedford - Irwin M. Jacobs Elementary School,02010070,  30.0,  17.4,  22.6,  26.8,  25.8,,,,,,,,  24.4
New Bedford - James B Congdon,02010040,  16.4,  20.8,   8.7,  13.2,  13.6,,,,,,,,  14.7
New Bedford - Jireh Swift,02010130,  31.8,  14.3,  15.2,  11.4,  11.1,,,,,,,,  15.4
New Bedford - John Avery Parker,02010115,  21.4,  32.4,  14.7,  17.9,  39.4,,,,,,,,  24.7
New Bedford - John B Devalles,02010050,  24.1,  26.0,  17.2,  20.0,  23.1,,,,,,,,  22.2
New Bedford - Keith Middle School,02010405,,,,,,,   8.9,   7.2,,,,,   8.1
New Bedford - New Bedford High,02010505,,,,,,,,,,   9.3,   6.2,   9.2,   8.3
New Bedford - Normandin Middle School,02010410,,,,,,,   4.3,   6.8,,,,,   5.6
New Bedford - Renaissance Community Innovation School,02010124,  13.0,  16.7,  12.5,  17.6,  27.5,,,,,,,,  18.3
New Bedford - Roosevelt Middle School,02010415,,,,,,,   7.8,   9.6,,,,,   8.7
New Bedford - Sgt Wm H Carney Academy,02010045,  10.0,  15.1,  10.8,   6.3,  24.4,,,,,,,,  13.4
New Bedford - Thomas R Rodman,02010125,  16.7,  16.7,   9.5,  18.2,  28.6,,,,,,,,  17.5
New Bedford - Trinity Day Academy,02010510,,,,,,   0.0,  10.0,  12.5,  25.0,   0.0,   8.3,  10.0,  10.5
New Bedford - Whaling City Junior/Senior High School,02010515,,,,,,,  50.0,  38.5,  16.7,  13.0,  25.0,  25.9,  23.9
New Bedford - William H Taylor,02010135,  14.9,  12.5,  13.6,   9.8,  25.0,,,,,,,,  15.0
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,,,,,,,  15.1,  11.2,  31.8,  13.0,   6.6,,  15.8
New Salem-Wendell - Swift River,07280015,   4.5,  11.8,   0.0,  10.5,   6.7,   5.0,,,,,,,   6.3
Newburyport - Edward G. Molin Elementary School,02040030,,,,,   3.5,,,,,,,,   3.5
Newburyport - Francis T Bresnahan Elementary,02040005,   2.9,   2.4,   2.9,,,,,,,,,,   2.8
Newburyport - Newburyport High,02040505,,,,,,,,,,   2.3,   2.4,   0.0,   1.6
Newburyport - Rupert A Nock Middle,02040305,,,,,,,   1.2,   3.0,,,,,   2.2
Newton - A E Angier,02070005,   6.0,   1.4,   0.0,   2.5,   2.2,,,,,,,,   2.4
Newton - Bigelow Middle,02070305,,,,,,,   6.4,   7.0,,,,,   6.7
Newton - Bowen,02070015,   8.8,   7.2,   8.3,  11.8,   0.0,,,,,,,,   7.4
Newton - C C Burr,02070020,   5.7,   1.4,   4.3,   1.8,   2.8,,,,,,,,   3.0
Newton - Cabot,02070025,   6.9,   3.4,  10.5,   4.9,   1.5,,,,,,,,   5.3
Newton - Charles E Brown Middle,02070310,,,,,,,   4.7,   3.9,,,,,   4.3
Newton - Countryside,02070040,   1.7,   6.1,   1.6,   3.1,   2.5,,,,,,,,   3.0
Newton - F A Day Middle,02070315,,,,,,,   4.4,   4.6,,,,,   4.5
Newton - Franklin,02070055,   3.4,   3.1,   3.6,   8.2,   5.9,,,,,,,,   4.8
Newton - Horace Mann,02070075,   0.0,   5.2,   0.0,   1.4,   1.6,,,,,,,,   1.6
Newton - John Ward,02070120,  10.0,   5.7,  12.2,  14.0,   6.9,,,,,,,,   9.9
Newton - Lincoln-Eliot,02070070,   3.3,   1.6,   8.3,   2.0,   3.4,,,,,,,,   3.8
Newton - Mason-Rice,02070080,   8.5,   4.4,   7.8,   5.4,  10.1,,,,,,,,   7.3
Newton - Memorial Spaulding,02070105,   6.7,   2.5,   3.8,   4.9,   4.4,,,,,,,,   4.4
Newton - Newton Early Childhood Center,02070108,,,,,,,,,,,,,
Newton - Newton North High,02070505,,,,,,,,,,   4.1,   2.9,   1.4,   2.8
Newton - Newton South High,02070510,,,,,,,,,,   3.3,   2.7,   1.9,   2.6
Newton - Oak Hill Middle,02070320,,,,,,,   6.4,   4.8,,,,,   5.6
Newton - Peirce,02070100,   2.2,   0.0,   7.1,   4.5,  10.5,,,,,,,,   5.2
Newton - Underwood,02070115,   2.6,   5.6,   2.2,   2.3,   3.1,,,,,,,,   3.1
Newton - Williams,02070125,  13.3,   8.0,  11.9,   5.3,   8.1,,,,,,,,   9.1
Newton - Zervas,02070130,   8.3,   6.5,   7.1,  12.9,  10.5,,,,,,,,   9.0
Norfolk - Freeman-Kennedy School,02080005,,,,   2.0,   4.2,   2.3,,,,,,,   2.8
Norfolk - H Olive Day,02080015,   1.6,   1.7,,,,,,,,,,,   1.7
Norfolk County Agricultural - Norfolk County Agricultural,09150705,,,,,,,,,,   7.3,   4.3,   0.8,   4.4
North Adams - Brayton,02090035,  10.8,  12.1,   6.3,   8.3,  11.4,  11.4,,,,,,,  10.2
North Adams - Colegrove Park Elementary,02090008,   8.8,  15.4,   2.2,   9.8,  17.1,  21.1,,,,,,,  12.0
North Adams - Drury High,02090505,,,,,,,,   1.9,  37.1,   6.8,   9.2,   4.5,  13.2
North Adams - Greylock,02090015,  17.6,   3.2,  11.1,  15.2,  16.7,  19.4,,,,,,,  14.1
North Andover - Anne Bradstreet Early Childhood Center,02110005,,,,,,,,,,,,,
North Andover - Annie L Sargent School,02110018,,   6.1,   2.4,   2.2,   2.0,,,,,,,,   3.2
North Andover - Atkinson,02110001,,  20.9,   8.5,  14.1,   5.3,,,,,,,,  11.9
North Andover - Franklin,02110010,,   2.9,   7.7,   4.0,   3.6,,,,,,,,   4.6
North Andover - Kittredge,02110015,,   4.3,   4.2,   2.4,   1.9,,,,,,,,   3.2
North Andover - North Andover High,02110505,,,,,,,,,,   3.6,   3.5,   1.8,   3.0
North Andover - North Andover Middle,02110305,,,,,,,   2.8,   1.9,,,,,   2.3
North Andover - Thomson,02110020,,   4.5,  12.1,   3.1,   5.7,,,,,,,,   6.4
North Attleborough - Amvet Boulevard,02120007,   5.1,   8.7,   4.8,   6.2,  12.5,,,,,,,,   7.8
North Attleborough - Community,02120030,  32.7,   5.0,  19.0,   7.2,   8.0,,,,,,,,  14.5
North Attleborough - Falls,02120010,   8.0,   6.7,   5.7,   7.5,   0.0,,,,,,,,   5.6
North Attleborough - Joseph W Martin Jr Elementary,02120013,  13.1,   4.4,   2.4,   4.2,   0.0,,,,,,,,   4.9
North Attleborough - North Attleboro High,02120505,,,,,,,,,,   1.9,   0.4,   0.3,   0.9
North Attleborough - North Attleborough Early Learning Center,02120020,,,,,,,,,,,,,
North Attleborough - North Attleborough Middle,02120305,,,,,,,   2.8,   2.7,,,,,   2.8
North Attleborough - Roosevelt Avenue,02120015,  37.7,   0.0,   0.0,   4.2,   0.0,,,,,,,,  10.4
North Brookfield - North Brookfield Elementary,02150015,   5.0,  10.3,   8.3,   2.9,   5.0,  10.4,,,,,,,   7.2
North Brookfield - North Brookfield High,02150505,,,,,,,,   7.9,  39.1,  18.9,  14.3,   0.0,  16.0
North Middlesex - Ashby Elementary,07350010,   3.7,   5.6,   9.1,  10.8,,,,,,,,,   7.5
North Middlesex - Hawthorne Brook,07350030,,,,,,   5.2,   4.4,   3.2,,,,,   4.3
North Middlesex - Nissitissit Middle School,07350310,,,,,,   2.5,   2.7,   3.9,,,,,   3.0
North Middlesex - North Middlesex Regional,07350505,,,,,,,,,,   5.0,   1.9,   0.5,   2.4
North Middlesex - Spaulding Memorial,07350005,   7.9,   3.3,   8.8,   1.3,,,,,,,,,   5.4
North Middlesex - Squannacook Early Childhood Center,07350002,,,,,,,,,,,,,
North Middlesex - Varnum Brook,07350035,   4.9,   3.9,   2.9,   3.5,,,,,,,,,   3.8
North Reading - E Ethel Little School,02170003,   0.0,   3.8,   6.7,   5.7,   2.3,,,,,,,,   4.2
North Reading - J Turner Hood,02170010,  12.9,   5.7,   1.9,   7.4,   2.9,,,,,,,,   6.2
North Reading - L D Batchelder,02170005,   0.0,   0.0,   2.9,   0.0,   2.9,,,,,,,,   1.1
North Reading - North Reading High,02170505,,,,,,,,,,   2.9,   2.6,   1.5,   2.3
North Reading - North Reading Middle,02170305,,,,,,,   1.1,   3.1,,,,,   2.0
Northampton - Bridge Street,02100005,   5.7,   6.0,  11.1,   6.9,   0.0,,,,,,,,   5.9
Northampton - Jackson Street,02100020,   3.7,   4.1,   7.6,   3.6,   7.7,,,,,,,,   5.5
Northampton - John F Kennedy Middle School,02100410,,,,,,,   8.5,   2.6,,,,,   5.6
Northampton - Leeds,02100025,   2.0,   0.0,   2.4,   4.8,   5.6,,,,,,,,   3.0
Northampton - Northampton High,02100505,,,,,,,,,,   4.7,   4.3,   3.5,   4.2
Northampton - R. K. Finn Ryan Road,02100029,   0.0,   4.9,   7.7,  13.3,   0.0,,,,,,,,   4.9
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,,,,,,,,,,   4.4,   4.0,   1.8,   3.4
Northboro-Southboro - Algonquin Regional High,07300505,,,,,,,,,,   3.0,   3.1,   1.8,   2.6
Northborough - Fannie E Proctor,02130015,  13.2,  15.8,   7.3,   7.1,   8.3,,,,,,,,  10.1
Northborough - Lincoln Street,02130003,   2.6,   0.0,   0.0,   4.3,   0.0,,,,,,,,   1.5
Northborough - Marguerite E Peaslee,02130014,   5.0,  17.9,   7.3,   8.1,   4.7,,,,,,,,   8.4
Northborough - Marion E Zeh,02130020,   8.8,   7.5,   0.0,   0.0,   7.5,,,,,,,,   4.6
Northborough - Robert E. Melican Middle School,02130305,,,,,,,   4.9,   3.5,,,,,   4.2
Northbridge - Northbridge Elementary,02140005,  13.0,,,,,,,,,,,,  13.0
Northbridge - Northbridge High,02140505,,,,,,,,,,   7.4,   7.8,   1.7,   5.9
Northbridge - Northbridge Middle,02140305,,,,,,   3.7,   7.0,   2.4,,,,,   4.3
Northbridge - W Edward Balmer,02140001,,,   6.8,   6.1,,,,,,,,,   6.4
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,,,,,,,,,,   3.1,   2.6,   0.7,   2.2
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,,,,,,,,,,   2.3,   8.0,   1.7,   4.0
Norton - Henri A. Yelle,02180060,,,,,   1.1,,,,,,,,   1.1
Norton - J C Solmonese,02180015,   4.4,   3.8,   2.1,,,,,,,,,,   3.4
Norton - L G Nourse Elementary,02180010,   1.7,   7.1,   2.8,,,,,,,,,,   4.0
Norton - Norton High,02180505,,,,,,,,,,   5.3,   3.8,   1.7,   3.6
Norton - Norton Middle,02180305,,,,,,,   5.9,   2.1,,,,,   4.1
Norwell - Grace Farrar Cole,02190005,   6.3,   5.1,   2.8,   1.2,   4.2,,,,,,,,   3.9
Norwell - Norwell High,02190505,,,,,,,,,,   0.6,   0.0,   2.1,   1.0
Norwell - Norwell Middle School,02190405,,,,,,,   3.3,   2.5,,,,,   2.9
Norwell - William G Vinal,02190020,   8.0,   2.4,   2.5,   2.3,   2.2,,,,,,,,   3.4
Norwood - Balch,02200005,,   9.7,   8.8,   9.3,  12.9,,,,,,,,  10.2
Norwood - Charles J Prescott,02200025,,   7.1,  10.9,  11.8,   9.5,,,,,,,,  10.2
Norwood - Cornelius M Callahan,02200010,,  12.2,   6.3,  10.5,   2.6,,,,,,,,   8.0
Norwood - Dr. Philip O. Coakley Middle School,02200305,,,,,,,   5.5,   6.1,,,,,   5.8
Norwood - F A Cleveland,02200015,,   8.1,   6.3,   6.3,   1.4,,,,,,,,   5.5
Norwood - George F. Willett,02200075,,,,,,,,,,,,,
Norwood - John P Oldham,02200020,,   3.9,   9.1,   6.3,   6.7,,,,,,,,   6.4
Norwood - Norwood High,02200505,,,,,,,,,,   3.1,   4.1,   2.0,   3.1
Oak Bluffs - Oak Bluffs Elementary,02210005,   8.0,   6.3,   2.2,   1.9,   2.1,   7.4,  10.9,   2.2,,,,,   5.2
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,,,,,,,,,,   4.3,   1.5,   2.9,   2.9
Old Rochester - Old Rochester Regional High,07400505,,,,,,,,,,   5.4,   5.1,   2.3,   4.3
Old Rochester - Old Rochester Regional Jr High,07400405,,,,,,,,   1.9,,,,,   1.9
Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,   2.5,   5.0,  12.5,   2.5,   7.5,,,,,,,,   6.0
Orange - Dexter Park,02230010,,,,  17.1,   8.1,   4.1,,,,,,,   9.3
Orange - Fisher Hill,02230015,   9.0,   7.8,,,,,,,,,,,   8.4
Orleans - Orleans Elementary,02240005,   6.5,   8.3,   2.8,   5.6,   6.9,,,,,,,,   6.0
Oxford - ACE Program,02260305,,,,,,,,,,,,  50.0,  50.0
Oxford - Alfred M Chaffee,02260010,   5.3,,,,,,,,,,,,   5.3
Oxford - Clara Barton,02260005,,,   2.9,   3.8,,,,,,,,,   3.4
Oxford - Oxford High,02260505,,,,,,,,,  35.0,   5.3,   4.1,   5.3,  14.8
Oxford - Oxford Middle,02260405,,,,,,   7.3,   3.4,,,,,,   5.2
Palmer - Old Mill Pond,02270008,   7.0,   5.9,   9.3,  11.0,   7.4,,,,,,,,   8.1
Palmer - Palmer High,02270505,,,,,,,   8.9,   2.7,  41.8,   7.7,   5.1,   2.5,  13.1
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,,,,,,,,,,   4.7,   4.8,   3.7,   4.4
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,,,,,,,,,,  16.7,  18.1,   9.8,  15.6
Peabody - Captain Samuel Brown,02290005,   7.4,   7.9,   1.7,   1.8,   3.7,,,,,,,,   4.5
Peabody - Center,02290015,   9.9,   9.1,   6.7,   4.8,   3.1,,,,,,,,   6.8
Peabody - J Henry Higgins Middle,02290305,,,,,,,   5.3,   4.0,,,,,   4.6
Peabody - John E Burke,02290007,  10.0,   3.2,   6.1,   2.0,   3.7,,,,,,,,   4.8
Peabody - John E. McCarthy,02290016,  13.3,  14.0,   8.1,   2.9,  10.9,,,,,,,,  10.2
Peabody - Peabody Veterans Memorial High,02290510,,,,,,,,,,   5.6,   4.6,   3.4,   4.5
Peabody - South Memorial,02290035,  12.7,   2.1,   2.7,   6.9,   8.2,,,,,,,,   6.6
Peabody - Thomas Carroll,02290010,   9.0,   8.1,  14.4,  10.6,   9.2,,,,,,,,  10.3
Peabody - West Memorial,02290045,   7.1,   6.3,   7.0,   2.4,   2.9,,,,,,,,   5.2
Peabody - William A Welch Sr,02290027,  14.8,  19.7,   9.4,  12.7,   1.6,,,,,,,,  11.8
Pelham - Pelham Elementary,02300005,   0.0,  14.3,   9.1,  16.7,  11.8,  12.5,,,,,,,  10.6
Pembroke - Bryantville Elementary,02310003,   4.4,   2.8,   1.6,   8.1,   3.9,   0.0,,,,,,,   3.6
Pembroke - Hobomock Elementary,02310010,   9.3,   0.0,   3.6,   1.4,   1.9,   1.8,,,,,,,   2.9
Pembroke - North Pembroke Elementary,02310015,   6.8,   3.3,   1.7,   8.2,   5.9,   5.3,,,,,,,   5.4
Pembroke - Pembroke Community Middle School,02310305,,,,,,,,   2.7,,,,,   2.7
Pembroke - Pembroke High School,02310505,,,,,,,,,,   2.4,   4.3,   2.1,   2.9
Pentucket - Dr Frederick N Sweetsir,07450020,   4.5,   0.0,,,,,,,,,,,   2.4
Pentucket - Dr John C Page School,07450015,   5.1,   4.5,   2.2,   2.6,   1.8,   8.3,,,,,,,   4.1
Pentucket - Elmer S Bagnall,07450005,   0.0,   0.0,   5.5,   1.4,   1.4,   3.6,,,,,,,   1.9
Pentucket - Helen R Donaghue School,07450010,,,,   3.1,   4.1,   2.2,,,,,,,   3.2
Pentucket - Pentucket Regional Middle,07450405,,,,,,,,   3.2,,,,,   3.2
Pentucket - Pentucket Regional Sr High,07450505,,,,,,,,,,   3.2,   1.5,   3.2,   2.6
Petersham - Petersham Center,02340005,   0.0,  22.2,   0.0,   0.0,  10.0,   0.0,,,,,,,   3.8
Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,,,,,,,,,,  15.4,   6.3,  47.4,  19.5
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,,,,,,,,,,  20.0,   8.3,  27.6,  20.6
Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,,,,,,,,,,  13.2,   6.3,  21.7,  13.7
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,   3.2,   3.2,   3.1,   6.2,   1.5,   0.0,   5.0,  13.3,  11.9,  10.3,   0.0,   0.0,   5.0
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,,,,,,,,   3.2,  15.3,   5.9,   4.9,   8.2,   7.7
Pioneer Valley - Bernardston Elementary,07500006,   5.9,   5.0,   0.0,   0.0,   0.0,   0.0,,,,,,,   1.7
Pioneer Valley - Northfield Elementary,07500008,   4.2,   0.0,   4.8,   4.0,   4.2,   9.1,,,,,,,   4.3
Pioneer Valley - Pioneer Valley Regional,07500505,,,,,,,,   1.6,  32.4,  19.4,   2.0,   0.0,  12.3
Pioneer Valley - Warwick Community School,07500009,,  16.7,  10.0,   0.0,  10.0,,,,,,,,  15.2
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,   6.7,   2.3,   0.0,  12.5,   2.2,   7.0,  16.2,  10.9,  55.0,   4.5,   0.0,   0.0,  10.7
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,,,,,,,,   5.8,  21.7,  13.8,   8.2,   1.6,  10.4
Pittsfield - Allendale,02360010,   7.1,  10.0,   4.4,  17.3,  14.3,,,,,,,,  10.8
Pittsfield - Crosby,02360065,  24.5,   9.5,   9.4,   8.0,  15.9,,,,,,,,  13.4
Pittsfield - Egremont,02360035,   6.4,   8.5,   8.5,   4.8,  15.1,,,,,,,,   8.7
Pittsfield - John T Reid Middle,02360305,,,,,,,  12.2,  11.2,,,,,  11.7
Pittsfield - Morningside Community School,02360055,  14.3,  15.5,  17.3,  17.5,  13.3,,,,,,,,  15.5
Pittsfield - Pittsfield High,02360505,,,,,,,,,,  10.2,   6.0,   5.5,   7.3
Pittsfield - Robert T. Capeless Elementary School,02360045,  14.3,   8.8,   2.9,   0.0,   3.0,,,,,,,,   5.8
Pittsfield - Silvio O Conte Community,02360105,  16.7,  18.6,  18.2,  17.5,   7.0,,,,,,,,  15.6
Pittsfield - Stearns,02360090,  15.6,   3.8,   5.4,   2.6,   4.7,,,,,,,,   5.9
Pittsfield - Taconic High,02360510,,,,,,,,,,   7.2,   5.0,   3.6,   5.5
Pittsfield - Theodore Herberg Middle,02360310,,,,,,,  10.5,   6.5,,,,,   8.5
Pittsfield - Williams,02360100,   9.5,  13.0,   9.6,   2.2,   7.1,,,,,,,,   8.3
Plainville - Anna Ware Jackson,02380010,   9.0,   4.4,   2.2,,,,,,,,,,   5.1
Plainville - Beatrice H Wood Elementary,02380005,,,,,   1.2,   2.7,,,,,,,   2.1
Plymouth - Cold Spring,02390005,   9.4,   5.9,  10.3,  20.6,  17.1,,,,,,,,  12.6
Plymouth - Federal Furnace School,02390011,   7.4,   6.5,   4.8,   7.3,  17.1,,,,,,,,   9.0
Plymouth - Hedge,02390010,  14.3,   7.4,  16.0,  16.2,   6.9,,,,,,,,  12.4
Plymouth - Indian Brook,02390012,   5.5,   5.3,   6.3,   5.2,   5.6,,,,,,,,   5.6
Plymouth - Manomet Elementary,02390015,   6.7,   5.1,   2.0,   2.8,   0.0,,,,,,,,   3.2
Plymouth - Nathaniel Morton Elementary,02390030,   5.9,   2.3,   6.5,   2.2,  11.2,,,,,,,,   5.9
Plymouth - Plymouth Commun Intermediate,02390405,,,,,,,   4.6,   4.7,,,,,   4.6
Plymouth - Plymouth Early Childhood Center,02390003,,,,,,,,,,,,,
Plymouth - Plymouth North High,02390505,,,,,,,,,,   6.5,   2.8,   3.2,   4.3
Plymouth - Plymouth South High,02390515,,,,,,,,,,   3.9,   4.9,   1.2,   3.4
Plymouth - Plymouth South Middle,02390305,,,,,,,   2.6,   2.4,,,,,   2.5
Plymouth - South Elementary,02390046,   6.3,   4.0,   6.3,   3.9,   6.0,,,,,,,,   5.3
Plymouth - West Elementary,02390047,   9.1,   6.3,   4.3,   3.3,  23.2,,,,,,,,   8.9
Plympton - Dennett Elementary,02400010,   0.0,   5.7,  10.7,   2.8,   9.1,   9.1,,,,,,,   6.0
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,   6.2,   4.5,  11.0,   6.7,  14.9,  16.5,  10.8,   9.1,  19.5,   9.3,  16.9,   7.6,  11.3
Provincetown - Provincetown Schools,02420020,  11.1,  20.0,   0.0,   0.0,  14.3,  11.1,  10.0,   0.0,,,,,   8.1
Quabbin - Hardwick Elementary,07530005,  12.5,   4.5,   5.6,  12.0,   9.1,   6.3,,,,,,,   8.4
Quabbin - Hubbardston Center,07530010,   8.3,   6.3,   4.4,   5.0,   6.7,   2.1,,,,,,,   5.4
Quabbin - New Braintree Grade,07530020,   4.3,,,,,,,,,,,,   4.3
Quabbin - Oakham Center,07530025,,,   4.5,  12.5,   0.0,   0.0,,,,,,,   3.9
Quabbin - Quabbin Regional High School,07530505,,,,,,,,,,   6.3,   2.7,   3.5,   4.3
Quabbin - Quabbin Regional Middle School,07530405,,,,,,,,   3.3,,,,,   3.3
Quabbin - Ruggles Lane,07530030,   9.4,  11.3,   2.2,   1.9,   5.3,   1.6,,,,,,,   5.3
Quaboag Regional - Quaboag Regional High,07780505,,,,,,,,,,  10.1,   7.1,   4.7,   7.5
Quaboag Regional - Quaboag Regional Middle Innovation School,07780305,,,,,,,,   4.2,,,,,   4.2
Quaboag Regional - Warren Elementary,07780005,   5.8,   8.9,   0.0,   3.5,   2.7,   7.3,,,,,,,   4.7
Quaboag Regional - West Brookfield Elementary,07780010,   5.9,   8.6,   5.7,  10.0,   2.3,   6.8,,,,,,,   6.5
Quincy - Amelio Della Chiesa Early Childhood Center,02430005,,,,,,,,,,,,,
Quincy - Atherton Hough,02430040,   8.9,  10.8,   9.6,   4.3,   4.4,,,,,,,,   7.5
Quincy - Atlantic Middle,02430305,,,,,,,   3.7,   5.1,,,,,   4.4
Quincy - Beechwood Knoll Elementary,02430020,   5.9,   9.5,   7.5,   1.8,   3.9,,,,,,,,   5.9
Quincy - Broad Meadows Middle,02430310,,,,,,,   5.4,   7.6,,,,,   6.6
Quincy - Central Middle,02430315,,,,,,,   3.1,   3.5,,,,,   3.3
Quincy - Charles A Bernazzani Elementary,02430025,  12.3,   5.2,   7.7,   5.1,   8.2,,,,,,,,   7.8
Quincy - Clifford H Marshall Elementary,02430055,   7.9,  13.9,  10.1,   7.9,,,,,,,,,   9.9
Quincy - Francis W Parker,02430075,  12.9,  17.0,   8.0,  10.2,   3.4,,,,,,,,  10.3
Quincy - Lincoln-Hancock Community School,02430035,  15.7,   8.7,  10.3,  11.5,,,,,,,,,  11.6
Quincy - Merrymount,02430060,   9.7,   3.4,  16.4,   9.8,   5.4,,,,,,,,   8.9
Quincy - Montclair,02430065,   7.9,  11.9,   7.1,   8.8,   1.5,,,,,,,,   7.5
Quincy - North Quincy High,02430510,,,,,,,,,,   4.2,   2.3,   2.2,   3.0
Quincy - Point Webster Middle,02430325,,,,,,  25.7,  10.1,   8.2,,,,,  15.7
Quincy - Quincy High,02430505,,,,,,,,,,   6.5,   4.2,   5.0,   5.3
Quincy - Snug Harbor Community School,02430090,   6.8,   9.8,   7.7,   6.0,   8.0,,,,,,,,   7.8
Quincy - South West Middle School,02430320,,,,,,  21.8,   8.1,   6.5,,,,,  12.5
Quincy - Squantum,02430095,   3.2,  11.3,   3.1,  16.0,   0.0,,,,,,,,   6.6
Quincy - Wollaston School,02430110,  10.2,   5.4,   3.8,   3.7,   3.2,,,,,,,,   5.3
Ralph C Mahar - Ralph C Mahar Regional,07550505,,,,,,,,   2.0,  27.8,  12.0,   2.9,   2.7,  10.9
Randolph - Elizabeth G Lyons Elementary,02440020,  14.9,   3.5,   8.8,  12.2,  14.0,,,,,,,,  10.4
Randolph - J F Kennedy Elementary,02440018,   7.7,   8.3,  13.6,  18.9,  10.6,,,,,,,,  11.6
Randolph - Margaret L Donovan,02440015,  21.2,   9.3,  16.1,  13.2,  10.7,,,,,,,,  14.2
Randolph - Martin E Young Elementary,02440040,  13.5,   5.0,  11.1,   6.0,  12.5,,,,,,,,   9.6
Randolph - Randolph Community Middle,02440410,,,,,,,  11.6,   8.9,,,,,  10.3
Randolph - Randolph High,02440505,,,,,,,,,,  13.8,   8.4,   4.5,   9.3
Reading - Alice M Barrows,02460002,   3.6,   2.9,   1.9,   6.3,   0.0,,,,,,,,   3.1
Reading - Arthur W Coolidge Middle,02460305,,,,,,,   1.6,   3.0,,,,,   2.4
Reading - Birch Meadow,02460005,   4.8,   6.6,   1.5,   1.6,   0.0,,,,,,,,   2.8
